Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
FD,Low Fat,Baking Goods,93.0804,OUT045,2002,Small,Tier 2,Supermarket Type1,2113.2492,13.35,0.065082452,22
FD,Regular,Baking Goods,165.65,OUT019,1985,Small,Tier 1,Grocery Store,665.8,11.67,0.182128363,39
FD,Regular,Fruits and Vegetables,223.4772,OUT027,1985,Medium,Tier 3,Supermarket Type3,7116.0704,9.99,0.01871404,39
DR,Low Fat,Hard Drinks,129.3336,OUT019,1985,Small,Tier 1,Grocery Store,127.8336,8.309999999999999,0.159096908,39
FD,Regular,Baking Goods,166.85,OUT013,1987,High,Tier 3,Supermarket Type1,5326.4,6.63,0.103935018,37
FD,Regular,Snack Foods,188.4898,OUT018,2009,Medium,Tier 3,Supermarket Type2,4677.245,6.61,0.029129907,15
FD,Regular,Snack Foods,166.8816,OUT035,2004,Small,Tier 2,Supermarket Type1,1845.5976,19.6,0.128011859,20
FD,Regular,Dairy,234.53,OUT017,2007,Small,Tier 2,Supermarket Type1,6524.84,13.6,0.119850541,17
FD,Low Fat,Snack Foods,252.5724,OUT027,1985,Medium,Tier 3,Supermarket Type3,3271.7412,16.425,0.073985248,39
FD,Regular,Meat,197.511,OUT017,2007,Small,Tier 2,Supermarket Type1,982.055,19.25,0.027233781,17
DR,Low Fat,Soft Drinks,86.7882,OUT019,1985,Small,Tier 1,Grocery Store,85.8882,19.625,0.079440262,39
FD,Regular,Baking Goods,168.7132,OUT045,2002,Small,Tier 2,Supermarket Type1,6426.3016,20.0,0.060022526,22
FD,Low Fat,Canned,217.0824,OUT027,1985,Medium,Tier 3,Supermarket Type3,6769.8544,20.375,0.02110482,39
FD,Low Fat,Snack Foods,161.0578,OUT010,1998,Small,Tier 3,Grocery Store,481.3734,20.75,0.181958524,26
FD,Low Fat,Snack Foods,114.8834,OUT049,1999,Medium,Tier 1,Supermarket Type1,3340.3186,7.235,0.058222587,25
NC,Non-Edible,Health and Hygiene,36.6874,OUT027,1985,Medium,Tier 3,Supermarket Type3,1058.622,7.0075,0.054723717,39
FD,Low Fat,Fruits and Vegetables,187.724,OUT049,1999,Medium,Tier 1,Supermarket Type1,1491.392,6.78,0.066724663,25
FD,Low Fat,Frozen Foods,146.3076,OUT010,1998,Small,Tier 3,Grocery Store,886.8456,7.3,0.144167934,26
NC,Non-Edible,Household,188.753,OUT013,1987,High,Tier 3,Supermarket Type1,3795.06,12.3,0.052458358,37
FD,Low Fat,Snack Foods,145.276,OUT018,2009,Medium,Tier 3,Supermarket Type2,2490.092,16.85,0.139985583,15
FD,Regular,Snack Foods,49.8666,OUT049,1999,Medium,Tier 1,Supermarket Type1,563.9326,14.65,0.099286298,25
FD,Low Fat,Snack Foods,123.7704,OUT035,2004,Small,Tier 2,Supermarket Type1,3129.26,15.6,0.037680711,20
NC,Non-Edible,Household,176.2712,OUT018,2009,Medium,Tier 3,Supermarket Type2,1230.3984,17.35,0.168064909,15
FD,Low Fat,Dairy,141.3154,OUT049,1999,Medium,Tier 1,Supermarket Type1,3261.7542,16.0,0.090111173,25
FD,Low Fat,Fruits and Vegetables,170.9106,OUT018,2009,Medium,Tier 3,Supermarket Type2,1197.7742,17.0,0.136286138,15
FD,Regular,Frozen Foods,100.5358,OUT045,2002,Small,Tier 2,Supermarket Type1,2111.2518,11.5,0.125857678,22
FD,Regular,Breads,256.5988,OUT046,1997,Small,Tier 1,Supermarket Type1,2055.9904,5.695,0.067700925,27
DR,Low Fat,Soft Drinks,36.0848,OUT046,1997,Small,Tier 1,Supermarket Type1,1193.1136,15.2,0.112896669,27
FD,Low Fat,Baking Goods,126.5362,OUT013,1987,High,Tier 3,Supermarket Type1,1761.7068,9.1,0.173973652,37
FD,Low Fat,Snack Foods,146.076,OUT017,2007,Small,Tier 2,Supermarket Type1,2636.568,16.85,0.123745302,17
NC,Non-Edible,Others,65.9142,OUT045,2002,Small,Tier 2,Supermarket Type1,790.9704,11.15,0.073516952,22
FD,Low Fat,Frozen Foods,247.4434,OUT013,1987,High,Tier 3,Supermarket Type1,2980.1208,17.0,0.119285634,37
FD,Regular,Frozen Foods,215.2218,OUT017,2007,Small,Tier 2,Supermarket Type1,3419.5488,7.47,0.153011599,17
FD,Low Fat,Fruits and Vegetables,37.3506,OUT046,1997,Small,Tier 1,Supermarket Type1,834.9132,20.7,0.04875891,27
FD,Regular,Snack Foods,173.2764,OUT035,2004,Small,Tier 2,Supermarket Type1,3779.0808,15.6,0.105276162,20
FD,Regular,Meat,100.7674,OUT045,2002,Small,Tier 2,Supermarket Type1,814.9392,17.7,0.122123201,22
NC,Non-Edible,Household,60.0194,OUT049,1999,Medium,Tier 1,Supermarket Type1,1114.5492,13.0,0.082970667,25
FD,Regular,Dairy,146.3786,OUT045,2002,Small,Tier 2,Supermarket Type1,866.8716,14.0,0.029782937,22
FD,Regular,Dairy,119.044,OUT046,1997,Small,Tier 1,Supermarket Type1,2396.88,18.85,0.067953506,27
DR,Low Fat,Soft Drinks,182.4634,OUT035,2004,Small,Tier 2,Supermarket Type1,1999.3974,15.7,0.03722507,20
NC,Non-Edible,Household,44.0112,OUT046,1997,Small,Tier 1,Supermarket Type1,468.7232,15.85,0.020487625,27
FD,Regular,Meat,94.3752,OUT046,1997,Small,Tier 1,Supermarket Type1,1342.2528,6.175,0.179077475,27
FD,Low Fat,Canned,216.4824,OUT019,1985,Small,Tier 1,Grocery Store,218.3824,11.087499999999999,0.037131628,39
FD,Regular,Meat,48.3718,OUT035,2004,Small,Tier 2,Supermarket Type1,614.5334,16.0,0.017547958,20
NC,Non-Edible,Household,158.1604,OUT017,2007,Small,Tier 2,Supermarket Type1,1426.1436,13.15,0.093191195,17
FD,Regular,Fruits and Vegetables,102.7332,OUT045,2002,Small,Tier 2,Supermarket Type1,1537.998,16.5,0.079875237,22
NC,Non-Edible,Others,57.0614,OUT017,2007,Small,Tier 2,Supermarket Type1,939.4438,14.65,0.01125332,17
FD,Regular,Snack Foods,261.491,OUT013,1987,High,Tier 3,Supermarket Type1,3418.883,13.5,0.125170423,37
FD,Low Fat,Canned,50.6008,OUT049,1999,Medium,Tier 1,Supermarket Type1,404.8064,10.1,0.032152004,25
FD,Regular,Baking Goods,51.4666,OUT017,2007,Small,Tier 2,Supermarket Type1,974.0654,11.85,0.056033565,17
FD,Regular,Snack Foods,161.0578,OUT045,2002,Small,Tier 2,Supermarket Type1,2406.867,9.285,0.021049215,22
FD,Regular,Meat,223.5404,OUT035,2004,Small,Tier 2,Supermarket Type1,5626.01,12.8,0.023526504,20
NC,Non-Edible,Household,260.8962,OUT049,1999,Medium,Tier 1,Supermarket Type1,5956.9126,6.235,0.020229757,25
FD,Low Fat,Frozen Foods,246.846,OUT045,2002,Small,Tier 2,Supermarket Type1,6404.996,12.15,0.131445848,22
NC,Non-Edible,Health and Hygiene,44.077,OUT019,1985,Small,Tier 1,Grocery Store,216.385,12.25,0.083862625,39
FD,Regular,Baking Goods,78.2328,OUT049,1999,Medium,Tier 1,Supermarket Type1,1158.492,12.35,0.18614827,25
FD,Regular,Fruits and Vegetables,101.0016,OUT010,1998,Small,Tier 3,Grocery Store,202.4032,9.195,0.204713036,26
FD,Low Fat,Fruits and Vegetables,260.3278,OUT018,2009,Medium,Tier 3,Supermarket Type2,2342.9502,16.2,0.036057562,15
NC,Non-Edible,Household,174.6054,OUT017,2007,Small,Tier 2,Supermarket Type1,2976.7918,7.285,0.031327839,17
FD,Regular,Breads,224.7088,OUT046,1997,Small,Tier 1,Supermarket Type1,3131.9232,7.05,0.055558509,27
FD,Low Fat,Frozen Foods,109.9254,OUT019,1985,Small,Tier 1,Grocery Store,108.5254,10.775,0.05971103,39
FD,Regular,Breads,262.3594,OUT046,1997,Small,Tier 1,Supermarket Type1,4448.2098,14.5,0.063863551,27
DR,Low Fat,Dairy,75.7012,OUT017,2007,Small,Tier 2,Supermarket Type1,1442.1228,13.35,0.048193337,17
FD,Low Fat,Fruits and Vegetables,128.4652,OUT049,1999,Medium,Tier 1,Supermarket Type1,2841.6344,11.5,0.032523123,25
DR,Low Fat,Hard Drinks,180.666,OUT049,1999,Medium,Tier 1,Supermarket Type1,2876.256,12.1,0.016852909,25
FD,Regular,Snack Foods,124.5704,OUT018,2009,Medium,Tier 3,Supermarket Type2,1001.3632,11.8,0.094037241,15
FD,Low Fat,Snack Foods,107.4912,OUT018,2009,Medium,Tier 3,Supermarket Type2,982.7208,7.05,0.085312137,15
FD,Low Fat,Seafood,195.7768,OUT027,1985,Medium,Tier 3,Supermarket Type3,3547.3824,12.899999999999999,0.053764023,39
NC,Non-Edible,Household,207.0954,OUT046,1997,Small,Tier 1,Supermarket Type1,3125.931,18.75,0.010365546,27
FD,Regular,Meat,196.311,OUT045,2002,Small,Tier 2,Supermarket Type1,3142.576,19.25,0.027135522,22
FD,Low Fat,Canned,100.57,OUT013,1987,High,Tier 3,Supermarket Type1,1398.18,16.2,0.07164205900000001,37
FD,Regular,Snack Foods,176.0028,OUT018,2009,Medium,Tier 3,Supermarket Type2,4427.57,8.31,0.116148596,15
FD,Low Fat,Dairy,73.8354,OUT017,2007,Small,Tier 2,Supermarket Type1,1956.1204,13.1,0.075363922,17
FD,Low Fat,Fruits and Vegetables,180.5976,OUT046,1997,Small,Tier 1,Supermarket Type1,3078.6592,13.5,0.021496403,27
FD,Regular,Snack Foods,169.679,OUT046,1997,Small,Tier 1,Supermarket Type1,1018.674,11.15,0.085931544,27
NC,Non-Edible,Household,56.2588,OUT018,2009,Medium,Tier 3,Supermarket Type2,687.1056,7.5,0.096806008,15
DR,Low Fat,Hard Drinks,156.5946,OUT027,1985,Medium,Tier 3,Supermarket Type3,3787.0704,11.55,0.04778563,39
FD,Regular,Snack Foods,169.9764,OUT018,2009,Medium,Tier 3,Supermarket Type2,2748.4224,15.6,0.105725004,15
FD,Low Fat,Snack Foods,111.1912,OUT019,1985,Small,Tier 1,Grocery Store,109.1912,11.19,0.148764535,39
FD,Low Fat,Fruits and Vegetables,186.524,OUT017,2007,Small,Tier 2,Supermarket Type1,2609.936,6.78,0.066997921,17
FD,Low Fat,Snack Foods,141.1496,OUT035,2004,Small,Tier 2,Supermarket Type1,4516.7872,16.0,0.040938155,20
FD,Regular,Canned,89.1172,OUT027,1985,Medium,Tier 3,Supermarket Type3,2319.6472,13.25,0.014661762,39
DR,Low Fat,Hard Drinks,159.6946,OUT018,2009,Medium,Tier 3,Supermarket Type2,3629.2758,10.5,0.048213766,15
FD,Low Fat,Frozen Foods,148.8392,OUT018,2009,Medium,Tier 3,Supermarket Type2,2087.9488,17.1,0.032761024,15
DR,Low Fat,Soft Drinks,121.644,OUT045,2002,Small,Tier 2,Supermarket Type1,1557.972,7.535,0.029374766,22
FD,Low Fat,Frozen Foods,146.6076,OUT035,2004,Small,Tier 2,Supermarket Type1,2364.9216,15.1,0.025988508,20
FD,Low Fat,Frozen Foods,149.0076,OUT017,2007,Small,Tier 2,Supermarket Type1,4138.6128,15.1,0.026140452,17
FD,Low Fat,Canned,264.7226,OUT018,2009,Medium,Tier 3,Supermarket Type2,3171.8712,10.0,0.025932408,15
FD,Low Fat,Starchy Foods,224.0746,OUT017,2007,Small,Tier 2,Supermarket Type1,2243.746,20.85,0.098170402,17
FD,Regular,Fruits and Vegetables,182.1976,OUT035,2004,Small,Tier 2,Supermarket Type1,724.3904,16.7,0.119439636,20
FD,Regular,Baking Goods,143.6444,OUT010,1998,Small,Tier 3,Grocery Store,145.1444,8.315,0.059540542,26
FD,Low Fat,Snack Foods,173.8054,OUT019,1985,Small,Tier 1,Grocery Store,175.1054,12.532499999999999,0.044122209,39
FD,Low Fat,Fruits and Vegetables,258.4988,OUT035,2004,Small,Tier 2,Supermarket Type1,4111.9808,16.75,0.081304829,20
FD,Low Fat,Baking Goods,98.8384,OUT019,1985,Small,Tier 1,Grocery Store,492.692,14.625,0.081014461,39
NC,Non-Edible,Household,42.9112,OUT049,1999,Medium,Tier 1,Supermarket Type1,1022.6688,12.5,0.006775667,25
FD,Low Fat,Baking Goods,49.9034,OUT046,1997,Small,Tier 1,Supermarket Type1,194.4136,6.8,0.03749705,27
FD,Low Fat,Frozen Foods,149.8076,OUT013,1987,High,Tier 3,Supermarket Type1,2808.3444,7.3,0.086060695,37
NC,Non-Edible,Household,42.5112,OUT049,1999,Medium,Tier 1,Supermarket Type1,852.224,15.85,0.020519478,25
DR,Regular,Soft Drinks,56.5614,OUT035,2004,Small,Tier 2,Supermarket Type1,828.921,12.1,0.061163967,20
FD,Regular,Meat,107.6596,OUT045,2002,Small,Tier 2,Supermarket Type1,323.5788,9.195,0.07821891,22
FD,Regular,Fruits and Vegetables,174.708,OUT013,1987,High,Tier 3,Supermarket Type1,2942.836,7.59,0.14492016,37
FD,Low Fat,Starchy Foods,34.5532,OUT013,1987,High,Tier 3,Supermarket Type1,359.532,12.15,0.062235983,37
FD,Regular,Frozen Foods,179.766,OUT010,1998,Small,Tier 3,Grocery Store,719.064,19.75,0.030166924,26
NC,Non-Edible,Health and Hygiene,130.2626,OUT035,2004,Small,Tier 2,Supermarket Type1,2360.9268,18.85,0.016104504,20
FD,Low Fat,Frozen Foods,211.2928,OUT013,1987,High,Tier 3,Supermarket Type1,2735.1064,12.15,0.01544786,37
FD,Low Fat,Fruits and Vegetables,174.2054,OUT035,2004,Small,Tier 2,Supermarket Type1,3677.2134,13.1,0.037574137,20
FD,Low Fat,Snack Foods,146.7076,OUT027,1985,Medium,Tier 3,Supermarket Type3,3842.9976,11.365,0.106876976,39
FD,Low Fat,Fruits and Vegetables,100.77,OUT019,1985,Small,Tier 1,Grocery Store,199.74,9.629999999999999,0.32111501,39
FD,Regular,Breakfast,58.5588,OUT013,1987,High,Tier 3,Supermarket Type1,171.7764,7.895,0.061124626,37
FD,Regular,Snack Foods,118.9098,OUT019,1985,Small,Tier 1,Grocery Store,120.5098,12.3225,0.127599399,39
FD,Low Fat,Snack Foods,38.9822,OUT049,1999,Medium,Tier 1,Supermarket Type1,628.5152,16.75,0.029785889,25
NC,Non-Edible,Household,198.211,OUT035,2004,Small,Tier 2,Supermarket Type1,2946.165,16.35,0.020274138,20
DR,Low Fat,Hard Drinks,149.5392,OUT035,2004,Small,Tier 2,Supermarket Type1,1789.6704,8.21,0.010762387,20
DR,Low Fat,Soft Drinks,58.3904,OUT017,2007,Small,Tier 2,Supermarket Type1,468.7232,15.85,0.108206497,17
FD,Low Fat,Canned,100.47,OUT049,1999,Medium,Tier 1,Supermarket Type1,1597.92,16.2,0.063127333,25
FD,Low Fat,Frozen Foods,264.491,OUT046,1997,Small,Tier 1,Supermarket Type1,3681.874,17.5,0.02687089,27
FD,Low Fat,Baking Goods,107.4622,OUT019,1985,Small,Tier 1,Grocery Store,317.5866,15.575,0.099681705,39
FD,Regular,Frozen Foods,198.1426,OUT035,2004,Small,Tier 2,Supermarket Type1,1977.426,13.65,0.072898645,20
FD,Regular,Dairy,88.9856,OUT045,2002,Small,Tier 2,Supermarket Type1,1230.3984,11.35,0.063354531,22
FD,Low Fat,Dairy,191.1504,OUT035,2004,Small,Tier 2,Supermarket Type1,4410.2592,10.8,0.082534287,20
FD,Regular,Frozen Foods,211.8218,OUT013,1987,High,Tier 3,Supermarket Type1,1496.0526,7.47,0.152024355,37
FD,Low Fat,Fruits and Vegetables,126.402,OUT046,1997,Small,Tier 1,Supermarket Type1,1012.016,19.85,0.045669236,27
FD,Regular,Frozen Foods,113.6176,OUT017,2007,Small,Tier 2,Supermarket Type1,2862.94,8.39,0.024342578,17
FD,Low Fat,Snack Foods,239.2222,OUT049,1999,Medium,Tier 1,Supermarket Type1,6692.6216,10.8,0.028988288,25
NC,Non-Edible,Health and Hygiene,140.2838,OUT046,1997,Small,Tier 1,Supermarket Type1,1404.838,15.0,0.044908404,27
NC,Non-Edible,Household,176.7712,OUT017,2007,Small,Tier 2,Supermarket Type1,2812.3392,17.35,0.168329848,17
FD,Low Fat,Snack Foods,198.8084,OUT010,1998,Small,Tier 3,Grocery Store,992.042,14.1,0.111936685,26
FD,Regular,Starchy Foods,226.6062,OUT017,2007,Small,Tier 2,Supermarket Type1,5191.2426,19.2,0.005620213,17
FD,Low Fat,Frozen Foods,78.067,OUT049,1999,Medium,Tier 1,Supermarket Type1,1148.505,15.6,0.117095014,25
FD,Low Fat,Snack Foods,124.1072,OUT019,1985,Small,Tier 1,Grocery Store,245.0144,18.05,0.248301532,39
NC,Non-Edible,Others,154.134,OUT017,2007,Small,Tier 2,Supermarket Type1,2909.546,20.5,0.023274107,17
FD,Low Fat,Snack Foods,122.3072,OUT019,1985,Small,Tier 1,Grocery Store,122.5072,15.55,0.091354948,39
FD,Low Fat,Breads,41.4454,OUT035,2004,Small,Tier 2,Supermarket Type1,1468.089,10.6,0.011087128,20
FD,Regular,Fruits and Vegetables,143.3786,OUT035,2004,Small,Tier 2,Supermarket Type1,1733.7432,15.1,0.099839365,20
FD,Low Fat,Frozen Foods,264.691,OUT018,2009,Medium,Tier 3,Supermarket Type2,5785.802,7.035,0.021938404,15
FD,Low Fat,Dairy,142.4154,OUT017,2007,Small,Tier 2,Supermarket Type1,1985.4156,16.0,0.090480206,17
FD,Regular,Frozen Foods,262.6936,OUT046,1997,Small,Tier 1,Supermarket Type1,4175.8976,13.65,0.080640478,27
NC,Non-Edible,Household,246.7144,OUT013,1987,High,Tier 3,Supermarket Type1,6615.3888,18.85,0.040338009,37
DR,Regular,Soft Drinks,190.353,OUT035,2004,Small,Tier 2,Supermarket Type1,569.259,6.115,0.007043008,20
FD,Regular,Fruits and Vegetables,196.5768,OUT018,2009,Medium,Tier 3,Supermarket Type2,2759.0752,8.96,0.069219165,15
FD,Low Fat,Snack Foods,165.9526,OUT035,2004,Small,Tier 2,Supermarket Type1,2631.2416,19.6,0.039569689,20
FD,Low Fat,Snack Foods,182.2634,OUT010,1998,Small,Tier 3,Grocery Store,363.5268,9.195,0.180588082,26
NC,Non-Edible,Household,52.7956,OUT046,1997,Small,Tier 1,Supermarket Type1,1037.3164,8.97,0.09301462,27
NC,Non-Edible,Household,117.1124,OUT010,1998,Small,Tier 3,Grocery Store,355.5372,12.35,0.274405193,26
FD,Low Fat,Frozen Foods,183.9292,OUT049,1999,Medium,Tier 1,Supermarket Type1,3283.7256,9.3,0.066887123,25
FD,Regular,Frozen Foods,162.421,OUT035,2004,Small,Tier 2,Supermarket Type1,1468.089,17.7,0.042468413,20
DR,Low Fat,Soft Drinks,111.9518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1138.518,7.27,0.071188446,25
FD,Regular,Dairy,92.8436,OUT010,1998,Small,Tier 3,Grocery Store,189.0872,20.7,0.191008614,26
FD,Regular,Frozen Foods,32.8558,OUT013,1987,High,Tier 3,Supermarket Type1,339.558,16.1,0.159595473,37
FD,Regular,Fruits and Vegetables,78.8644,OUT019,1985,Small,Tier 1,Grocery Store,314.2576,18.425,0.086905536,39
FD,Low Fat,Breakfast,193.3478,OUT013,1987,High,Tier 3,Supermarket Type1,6006.1818,20.75,0.089186387,37
NC,Non-Edible,Household,123.6046,OUT046,1997,Small,Tier 1,Supermarket Type1,2988.1104,20.2,0.112321218,27
NC,Non-Edible,Health and Hygiene,98.5726,OUT017,2007,Small,Tier 2,Supermarket Type1,1761.7068,5.51,0.034668802,17
FD,Regular,Fruits and Vegetables,129.0678,OUT017,2007,Small,Tier 2,Supermarket Type1,3560.6984,20.2,0.0536308375,17
FD,Low Fat,Fruits and Vegetables,48.5034,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8612,14.7,0.072592873,15
FD,Regular,Baking Goods,168.5132,OUT035,2004,Small,Tier 2,Supermarket Type1,2874.9244,20.0,0.059889718,20
NC,Non-Edible,Household,112.986,OUT010,1998,Small,Tier 3,Grocery Store,113.186,17.1,0.112402118,26
NC,Non-Edible,Health and Hygiene,132.6626,OUT010,1998,Small,Tier 3,Grocery Store,262.3252,11.5,0.029529474,26
FD,Regular,Baking Goods,104.4648,OUT018,2009,Medium,Tier 3,Supermarket Type2,2181.1608,11.15,0.105736638,15
FD,Low Fat,Frozen Foods,43.3454,OUT049,1999,Medium,Tier 1,Supermarket Type1,503.3448,16.2,0.044291251,25
FD,Low Fat,Fruits and Vegetables,76.0328,OUT049,1999,Medium,Tier 1,Supermarket Type1,1853.5872,16.1,0.100388706,25
FD,Low Fat,Fruits and Vegetables,191.2162,OUT027,1985,Medium,Tier 3,Supermarket Type3,7504.2318,15.55,0.070556945,39
FD,Regular,Canned,59.4904,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944,15.0,0.054599767,15
FD,Low Fat,Starchy Foods,263.0252,OUT013,1987,High,Tier 3,Supermarket Type1,2885.5772,12.8,0.069560905,37
FD,Low Fat,Frozen Foods,125.2678,OUT035,2004,Small,Tier 2,Supermarket Type1,1017.3424,5.985,0.045507199000000005,20
FD,Regular,Fruits and Vegetables,120.3098,OUT035,2004,Small,Tier 2,Supermarket Type1,2530.7058,19.35,0.021453493,20
NC,Non-Edible,Health and Hygiene,109.8596,OUT018,2009,Medium,Tier 3,Supermarket Type2,1617.894,16.6,0.016276741,15
FD,Low Fat,Baking Goods,106.2622,OUT027,1985,Medium,Tier 3,Supermarket Type3,2328.9684,14.05,0.056656942,39
FD,Low Fat,Fruits and Vegetables,189.253,OUT049,1999,Medium,Tier 1,Supermarket Type1,1328.271,11.5,0.072994847,25
NC,Non-Edible,Household,207.727,OUT010,1998,Small,Tier 3,Grocery Store,209.727,8.88,0.165073642,26
FD,Low Fat,Canned,177.9686,OUT046,1997,Small,Tier 1,Supermarket Type1,1244.3802,11.6,0.017744999,27
FD,Low Fat,Baking Goods,101.7016,OUT017,2007,Small,Tier 2,Supermarket Type1,1518.024,9.8,0.047453947,17
FD,Regular,Fruits and Vegetables,139.1838,OUT045,2002,Small,Tier 2,Supermarket Type1,1685.8056,9.395,0.171422166,22
FD,Low Fat,Frozen Foods,193.3162,OUT046,1997,Small,Tier 1,Supermarket Type1,3078.6592,12.3,0.021860985,27
DR,Low Fat,Soft Drinks,192.6846,OUT046,1997,Small,Tier 1,Supermarket Type1,2866.269,16.1,0.023577298,27
FD,Regular,Fruits and Vegetables,147.5418,OUT010,1998,Small,Tier 3,Grocery Store,294.2836,19.1,0.043304681,26
NC,Non-Edible,Household,174.0422,OUT049,1999,Medium,Tier 1,Supermarket Type1,2069.3064,8.43,0.177971115,25
FD,Regular,Breads,260.4594,OUT010,1998,Small,Tier 3,Grocery Store,1046.6376,14.5,0.106894492,26
DR,Regular,Soft Drinks,184.8924,OUT046,1997,Small,Tier 1,Supermarket Type1,4442.2176,8.27,0.127927931,27
FD,Low Fat,Fruits and Vegetables,148.0734,OUT017,2007,Small,Tier 2,Supermarket Type1,1930.1542,7.02,0.081623275,17
FD,Regular,Frozen Foods,128.0678,OUT045,2002,Small,Tier 2,Supermarket Type1,1780.3492,20.0,0.051596927,22
DR,Low Fat,Soft Drinks,246.0486,OUT045,2002,Small,Tier 2,Supermarket Type1,7086.1094,7.81,0.067592098,22
FD,Low Fat,Seafood,158.6604,OUT019,1985,Small,Tier 1,Grocery Store,316.9208,10.455,0.054670967,39
NC,Non-Edible,Others,189.853,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554,13.1,0.012089479,37
FD,Low Fat,Canned,216.5824,OUT045,2002,Small,Tier 2,Supermarket Type1,5241.1776,15.2,0.021250528,22
DR,Low Fat,Hard Drinks,74.738,OUT046,1997,Small,Tier 1,Supermarket Type1,1025.332,10.8,0.05843345,27
FD,Low Fat,Seafood,50.7982,OUT035,2004,Small,Tier 2,Supermarket Type1,473.3838,12.6,0.05606697,20
NC,Non-Edible,Household,115.015,OUT049,1999,Medium,Tier 1,Supermarket Type1,2912.875,12.15,0.029569276,25
FD,Low Fat,Snack Foods,248.9092,OUT045,2002,Small,Tier 2,Supermarket Type1,5976.2208,7.42,0.0204332,22
FD,Regular,Baking Goods,172.4764,OUT019,1985,Small,Tier 1,Grocery Store,687.1056,7.1525,0.055213281,39
FD,Regular,Canned,111.4228,OUT017,2007,Small,Tier 2,Supermarket Type1,2984.1156,6.885,0.1408005,17
NC,Non-Edible,Health and Hygiene,42.177,OUT027,1985,Medium,Tier 3,Supermarket Type3,1255.033,13.567499999999999,0.047665717,39
NC,Non-Edible,Household,246.446,OUT017,2007,Small,Tier 2,Supermarket Type1,3695.19,20.25,0.059268885,17
FD,Regular,Canned,214.0218,OUT045,2002,Small,Tier 2,Supermarket Type1,1068.609,15.3,0.084937098,22
FD,Low Fat,Fruits and Vegetables,122.4414,OUT049,1999,Medium,Tier 1,Supermarket Type1,1583.9382,9.21,0.008778413,25
FD,Low Fat,Snack Foods,220.4798,OUT018,2009,Medium,Tier 3,Supermarket Type2,661.1394,15.6,0.01130633,15
FD,Low Fat,Frozen Foods,62.7168,OUT049,1999,Medium,Tier 1,Supermarket Type1,958.752,15.35,0.013834247,25
FD,Regular,Fruits and Vegetables,190.3872,OUT045,2002,Small,Tier 2,Supermarket Type1,2836.308,12.15,0.132351411,22
NC,Non-Edible,Household,164.0552,OUT027,1985,Medium,Tier 3,Supermarket Type3,5523.4768,11.7725,0.082955719,39
NC,Non-Edible,Health and Hygiene,50.3034,OUT049,1999,Medium,Tier 1,Supermarket Type1,972.068,11.395,0.009893817,25
FD,Low Fat,Fruits and Vegetables,111.9886,OUT046,1997,Small,Tier 1,Supermarket Type1,3002.0922,17.1,0.038917237,27
FD,Regular,Dairy,119.044,OUT035,2004,Small,Tier 2,Supermarket Type1,1198.44,18.85,0.067940657,20
NC,Non-Edible,Household,251.9698,OUT046,1997,Small,Tier 1,Supermarket Type1,4566.0564,19.6,0.094161662,27
FD,Regular,Frozen Foods,258.1962,OUT017,2007,Small,Tier 2,Supermarket Type1,4402.9354,11.3,0.067107448,17
FD,Low Fat,Frozen Foods,255.3698,OUT027,1985,Medium,Tier 3,Supermarket Type3,4819.7262,8.5425,0.018321361,39
FD,Regular,Fruits and Vegetables,260.7252,OUT046,1997,Small,Tier 1,Supermarket Type1,6033.4796,5.785,0.038756864,27
FD,Regular,Fruits and Vegetables,257.633,OUT013,1987,High,Tier 3,Supermarket Type1,1537.998,5.82,0.077254736,37
FD,Low Fat,Snack Foods,168.0816,OUT018,2009,Medium,Tier 3,Supermarket Type2,2181.1608,9.0,0.08630486,15
FD,Regular,Snack Foods,139.1838,OUT027,1985,Medium,Tier 3,Supermarket Type3,4916.933,8.4475,0.128876537,39
